0,100,0
0.01,92,0.0120312577277273
0.02,94.2,0.0171884269274245
0.03,93.3,0.021012563074568
0.04,94.1,0.0241451508181777
0.05,94.5,0.0269116430644917
0.06,95,0.0293594498417777
0.07,94.4,0.03154802695919
0.08,94.6,0.0336472622116351
0.09,96.3,0.0355008612785874
0.1,95.6,0.0372124572470409
0.11,94.5,0.0387048035521747
0.12,95.7,0.0402273481986383
0.13,95.5,0.0416466284884096
0.14,96.5,0.0429737801174029
0.15,95.2,0.0441835360710974
0.16,95.2,0.0454581028508641
0.17,96.1,0.046520094768313
0.18,95.2,0.0475495974550468
0.19,95.5,0.0486173290026988
0.2,95.8,0.0496325456435118
0.21,95.4,0.0505317228402544
0.22,95.6,0.0513192510590508
0.23,95.1,0.0521617063819317
0.24,94,0.0528731750374133
0.25,95.4,0.0536382109830447
0.26,95.1,0.0543334649633543
0.27,93.4,0.054967082901976
0.28,95.5,0.0556031233838967
0.29,94.5,0.0562207907764271
0.3,95.8,0.0567681185469036
0.31,94.3,0.0573080873085203
0.32,95.8,0.0577913924466198
0.33,93.2,0.0582429348000495
0.34,94.5,0.0586637248360323
0.35,95.7,0.0591051588845708
0.36,94.6,0.0594482450786619
0.37,95.1,0.0598039234755779
0.38,94.8,0.0601591259920856
0.39,95.6,0.0604316377061727
0.4,95.9,0.0607010172645393
0.41,94.1,0.0609435876074679
0.42,95.9,0.0611502747783421
0.43,94.3,0.0613435575898348
0.44,93.6,0.0614912558615382
0.45,94.8,0.0616555705397598
0.46,94.9,0.0617639288965569
0.47,93.5,0.0618353814342809
0.48,94.3,0.0618944375197555
0.49,95.8,0.0619384296213147
0.5,94,0.061948648071548
0.51,95.4,0.0619360953329325
0.52,95.4,0.0618969587646855
0.53,94.8,0.0618392773808867
0.54,94.7,0.0617491772794895
0.55,95,0.0616305788311244
0.56,95.2,0.0614924305637655
0.57,94,0.0613412237974165
0.58,94.9,0.0611584888749642
0.59,95,0.0609596054638856
0.6,95.5,0.0607008010176503
0.61,94.3,0.0604379016409931
0.62,95.4,0.0601419000873639
0.63,95.2,0.0598212356657358
0.64,95.1,0.0594774852012865
0.65,96,0.0590528138750118
0.66,94.9,0.0586794158154698
0.67,94.5,0.0582745044560617
0.68,94.6,0.0577974407813412
0.69,95.4,0.0572656546896556
0.7,95,0.0567718288437681
0.71,93.4,0.0561945924177012
0.72,94.7,0.0556507023723722
0.73,94.1,0.055048657925415
0.74,95.5,0.0544003680529454
0.75,94.3,0.0536300965202658
0.76,94.6,0.052896353863581
0.77,94.9,0.0521446432201741
0.78,96.1,0.0513345394162333
0.79,96.1,0.0504047275052327
0.8,94.8,0.0495682750150948
0.81,94.4,0.0486024510893142
0.82,94.4,0.0475400795607357
0.83,95.4,0.0465098573248312
0.84,94.7,0.0454383783784965
0.85,94.5,0.0442233028970626
0.86,95.2,0.0429403278762778
0.87,95.1,0.0416423113797907
0.88,94.9,0.0403070623738868
0.89,93.1,0.0387095276590971
0.9,94.6,0.0370499693657382
0.91,94.7,0.0354156084272916
0.92,96.2,0.0335915768909581
0.93,95.6,0.031479826104046
0.94,95.4,0.0292782775880922
0.95,94.7,0.0269269148453394
0.96,94.3,0.024237628573854
0.97,93.4,0.0210801982328438
0.98,96.5,0.0173036213097257
0.99,92.5,0.0121380440050495
1,100,0
