0,1,0.00191840671225603
0.01,0.954,0.0120454157762474
0.02,0.938,0.0171829555454669
0.03,0.952,0.0210186562110551
0.04,0.953,0.0241909070043549
0.05,0.959,0.0269050186609235
0.06,0.955,0.029376299268276
0.07,0.944,0.0315057693360624
0.08,0.952,0.0335457453296012
0.09,0.946,0.0352808939723089
0.1,0.944,0.0370475063873841
0.11,0.938,0.0386418093245212
0.12,0.942,0.0401966661427292
0.13,0.946,0.0415730443110679
0.14,0.946,0.0429456457129519
0.15,0.948,0.044114448744102
0.16,0.941,0.0453087730012075
0.17,0.942,0.0464360529780975
0.18,0.954,0.0474659142659955
0.19,0.947,0.0485176226952376
0.2,0.958,0.0494489818968532
0.21,0.944,0.0503770072588804
0.22,0.938,0.0512004941568664
0.23,0.949,0.0520363154743117
0.24,0.956,0.0528875134165911
0.25,0.947,0.0535286367820028
0.26,0.957,0.0542424630710635
0.27,0.948,0.0549517860288164
0.28,0.953,0.05556367820121
0.29,0.951,0.0561350800164419
0.3,0.95,0.0566707577899924
0.31,0.949,0.057247934970903
0.32,0.953,0.0576833068401797
0.33,0.953,0.0581993607378171
0.34,0.946,0.0586451531374758
0.35,0.946,0.0590182960665755
0.36,0.954,0.059398843195844
0.37,0.955,0.0597280131024811
0.38,0.945,0.0600497716327077
0.39,0.943,0.0603754986329664
0.4,0.94,0.0606104226333351
0.41,0.949,0.0608608955968363
0.42,0.946,0.0610568732625537
0.43,0.962,0.0612707220586037
0.44,0.95,0.0614351346242686
0.45,0.951,0.0615667225272377
0.46,0.942,0.0616743277575446
0.47,0.95,0.0617643260110476
0.48,0.952,0.0618228339054895
0.49,0.961,0.0618658480111443
0.5,0.949,0.0618741456538449
0.51,0.934,0.0618578357773262
0.52,0.957,0.0618284743259179
0.53,0.944,0.0617602598546403
0.54,0.954,0.0616790555816701
0.55,0.946,0.0615675882058039
0.56,0.95,0.0614437490144228
0.57,0.939,0.0612506633498556
0.58,0.945,0.0610768493104381
0.59,0.954,0.0608648325773453
0.6,0.965,0.0606058816341725
0.61,0.949,0.060359948986302
0.62,0.959,0.0600806436674531
0.63,0.957,0.0597354523263285
0.64,0.948,0.0594214246078893
0.65,0.947,0.0590220280092246
0.66,0.946,0.0586182812677824
0.67,0.953,0.0581655521514034
0.68,0.941,0.0577414061402569
0.69,0.952,0.0572015915402652
0.7,0.945,0.0567008675052792
0.71,0.947,0.0561815691202129
0.72,0.949,0.0556007424291218
0.73,0.948,0.0549596828934494
0.74,0.946,0.0542727059509407
0.75,0.957,0.0535616676130064
0.76,0.954,0.052790480107736
0.77,0.958,0.0520221378078841
0.78,0.949,0.0511875213390695
0.79,0.952,0.0503395212285092
0.8,0.964,0.0494255640227144
0.81,0.941,0.0484920474951177
0.82,0.958,0.0474927524529008
0.83,0.937,0.0464916244175552
0.84,0.949,0.045335793593513
0.85,0.952,0.0441158976107014
0.86,0.945,0.0429081225825752
0.87,0.939,0.0414618318528476
0.88,0.95,0.0402170074012452
0.89,0.951,0.0386769256351958
0.9,0.947,0.0370984943390402
0.91,0.941,0.0354231233430246
0.92,0.952,0.03352405342567
0.93,0.938,0.0315015616070943
0.94,0.943,0.0291878407898169
0.95,0.944,0.0269456683030351
0.96,0.947,0.0241907200554472
0.97,0.944,0.0209735602402466
0.98,0.934,0.017142404771777
0.99,0.965,0.01210603963576
1,1,0.00191840671225607
