0,100,0
0.01,28.2,0.0386474328866602
0.02,49,0.0698657313894475
0.03,60.6,0.0930742678587027
0.04,68.1,0.108398995816262
0.05,77.9,0.130970221307361
0.06,83.9,0.152511969471494
0.07,88.8,0.166002307486949
0.08,92,0.17905827376061
0.09,91.9,0.186384067435396
0.1,77.3,0.196461171661401
0.11,84.4,0.209490934072116
0.12,88.4,0.221061407294814
0.13,89.9,0.230191198479268
0.14,92.4,0.238816039730486
0.15,94.7,0.244787752204468
0.16,86.6,0.252748008154754
0.17,89.8,0.261762998239943
0.18,90.2,0.264931048549792
0.19,93.2,0.271439980938833
0.2,94.1,0.276929522331923
0.21,86,0.281592253540481
0.22,91.1,0.289476054342001
0.23,93.3,0.295842884115961
0.24,94.1,0.297789802267403
0.25,93.4,0.302713617946011
0.26,90.4,0.30699324341594
0.27,91.9,0.310587597877915
0.28,93.3,0.314392918962118
0.29,94.9,0.318024816890279
0.3,95.5,0.322700382861068
0.31,92.1,0.324538099932016
0.32,92.3,0.328502196957252
0.33,93.2,0.329744747233847
0.34,94.9,0.331882006467165
0.35,90.9,0.335169269156388
0.36,94.2,0.337732447279068
0.37,93.8,0.338957321982538
0.38,94,0.341285922684464
0.39,93.6,0.342962324573541
0.4,92.5,0.344039704783357
0.41,95.2,0.345821760326324
0.42,95,0.347930437416262
0.43,93.7,0.34827984058655
0.44,93.8,0.348972357639958
0.45,94.4,0.350393657371439
0.46,94.2,0.35096973343178
0.47,92.7,0.351015159643117
0.48,92.9,0.351533101524717
0.49,94.3,0.351868511730052
0.5,94.7,0.35101440798658
0.51,94.1,0.351813816007755
0.52,92.6,0.351377550246967
0.53,93.8,0.351722312750136
0.54,93.4,0.350852252337681
0.55,94.4,0.350478986382104
0.56,93.7,0.348817745465171
0.57,92.7,0.347838802726667
0.58,93.1,0.346696463108605
0.59,92.7,0.345340650566607
0.6,94,0.344133105847084
0.61,93.6,0.342709372207211
0.62,94.8,0.340489628192376
0.63,94.1,0.338989236928833
0.64,93,0.33672144992453
0.65,91.8,0.33493272583514
0.66,94.6,0.332471017491146
0.67,94.3,0.330460802141085
0.68,93,0.326331108668121
0.69,91.8,0.323403006801673
0.7,93.2,0.319106974722375
0.71,94.2,0.318288268739337
0.72,93.9,0.313472059121634
0.73,91.6,0.309885627950449
0.74,90,0.305563146604061
0.75,95.3,0.303016166727236
0.76,94.4,0.298435967291739
0.77,92.6,0.293570296367622
0.78,90.5,0.288313070128168
0.79,89.7,0.284036451524582
0.8,94.5,0.277732332771846
0.81,91.8,0.272255112184373
0.82,90.7,0.266560437669757
0.83,88.5,0.259245073826712
0.84,86.1,0.250844963392485
0.85,94.2,0.24640026737374
0.86,93.1,0.238539705039474
0.87,89.2,0.22814305634116
0.88,87.4,0.221495628753778
0.89,85.7,0.211553945282601
0.9,81.3,0.204006968083115
0.91,93.5,0.191651663097546
0.92,91.2,0.180129208376625
0.93,87.2,0.163481332544899
0.94,84.9,0.149729797230946
0.95,75.8,0.128328724161155
0.96,70.2,0.114376389437222
0.97,61,0.0918024479323893
0.98,44,0.0624408342644337
0.99,26.7,0.0367565937438185
1,100,0
