0,1,0.0362166926451765
0.01,0.985,0.0516201274165841
0.02,0.984,0.0662267883413213
0.03,0.991,0.075872450364788
0.04,0.959,0.0853918134480598
0.05,0.982,0.0940233322163235
0.06,0.962,0.10305394929329
0.07,0.972,0.10893033422453
0.08,0.973,0.114027634593819
0.09,0.971,0.120271857676881
0.1,0.958,0.125701201556187
0.11,0.965,0.130455994659589
0.12,0.976,0.135724149377932
0.13,0.967,0.1397049706131
0.14,0.955,0.143296938840455
0.15,0.965,0.147255002477924
0.16,0.961,0.15116632113041
0.17,0.968,0.154598706099198
0.18,0.967,0.157659921923219
0.19,0.958,0.161194491351884
0.2,0.974,0.163864053101053
0.21,0.968,0.16709976622588
0.22,0.956,0.169510969341776
0.23,0.962,0.171636508529706
0.24,0.968,0.174271772630267
0.25,0.955,0.176348572045756
0.26,0.967,0.178777494127322
0.27,0.966,0.180862697889127
0.28,0.961,0.182839499526014
0.29,0.953,0.1842212471348
0.3,0.964,0.186432943199648
0.31,0.96,0.187787816469888
0.32,0.958,0.189638421994615
0.33,0.959,0.190808140270829
0.34,0.956,0.19238533795486
0.35,0.95,0.193671973665553
0.36,0.959,0.194669534701075
0.37,0.949,0.195975415964101
0.38,0.966,0.196719794835561
0.39,0.956,0.197756712117962
0.4,0.966,0.198770883958301
0.41,0.964,0.19923300586484
0.42,0.965,0.199687255422955
0.43,0.972,0.200635036434905
0.44,0.966,0.201069880688039
0.45,0.968,0.201491575396607
0.46,0.967,0.201702358232588
0.47,0.964,0.202007356118488
0.48,0.97,0.202213700951948
0.49,0.964,0.202320069389479
0.5,0.958,0.202411236361881
0.51,0.961,0.202340461630232
0.52,0.963,0.202207442598052
0.53,0.97,0.202093298790947
0.54,0.968,0.201769069327038
0.55,0.977,0.201430403252586
0.56,0.962,0.20103337218616
0.57,0.954,0.200645645761719
0.58,0.976,0.199946818704095
0.59,0.96,0.199247225368141
0.6,0.969,0.198396909347344
0.61,0.953,0.197680858622011
0.62,0.96,0.196682203633967
0.63,0.967,0.195703356282185
0.64,0.966,0.194662696144182
0.65,0.956,0.193501235179711
0.66,0.957,0.192064453267677
0.67,0.954,0.19077390626866
0.68,0.954,0.189682871165091
0.69,0.958,0.18775211894423
0.7,0.958,0.186078960143805
0.71,0.962,0.184388198476349
0.72,0.961,0.182985917290349
0.73,0.956,0.181013383114125
0.74,0.948,0.178625957707742
0.75,0.961,0.176640972115255
0.76,0.968,0.174004387530345
0.77,0.955,0.172123118693447
0.78,0.958,0.169125388243469
0.79,0.954,0.166381450392088
0.8,0.975,0.164100519548221
0.81,0.967,0.161209256222161
0.82,0.966,0.157886437621479
0.83,0.975,0.154312146569385
0.84,0.958,0.151153310118938
0.85,0.956,0.148011763646592
0.86,0.953,0.144161418191135
0.87,0.969,0.139425801960839
0.88,0.976,0.134202182520763
0.89,0.96,0.130843577257313
0.9,0.959,0.125659209045682
0.91,0.961,0.120619440689257
0.92,0.983,0.114506751587528
0.93,0.974,0.1082568172684
0.94,0.963,0.101777114002022
0.95,0.98,0.0938468069342627
0.96,0.951,0.0857991017493945
0.97,0.99,0.0763957414866118
0.98,0.983,0.065339878434829
0.99,0.987,0.0519036934168443
1,1,0.0362166926451765
