0,100,0.0189768877030735
0.01,99.7,0.0360953523513778
0.02,85.1,0.0505569041054909
0.03,94.1,0.062687937039955
0.04,89.6,0.072060160547069
0.05,95.1,0.0811745910770621
0.06,91.4,0.0880184041226906
0.07,95.4,0.095815248458026
0.08,94.8,0.101850412240749
0.09,93.6,0.108501234262272
0.1,92.4,0.113832077380139
0.11,93.2,0.118864961152533
0.12,95.6,0.123547627358169
0.13,94.4,0.128114768976206
0.14,92.2,0.132362258134296
0.15,95.2,0.136261623617541
0.16,94,0.139749044874084
0.17,94.1,0.143415115695826
0.18,94,0.146933453535923
0.19,94.8,0.151267621657082
0.2,96.3,0.154257861791491
0.21,95.3,0.156257052515163
0.22,94.7,0.159157778091529
0.23,94.3,0.161445275299036
0.24,92.3,0.16421424106338
0.25,93.5,0.166545605731069
0.26,95.3,0.16896499166371
0.27,95.9,0.170780521466626
0.28,95,0.173020309142
0.29,95.8,0.174824249623113
0.3,94.2,0.176714762418211
0.31,94.6,0.17771087071434
0.32,94.2,0.17974890828488
0.33,94.7,0.180845795058502
0.34,93.1,0.182306783375003
0.35,94,0.183592295736582
0.36,95.1,0.184961923154019
0.37,93.8,0.185765376002093
0.38,94.7,0.186615144878472
0.39,95.3,0.187682862786927
0.4,94.2,0.188674919738122
0.41,94.6,0.189426948961849
0.42,94.6,0.190420211935803
0.43,95.5,0.190804134680903
0.44,95.2,0.191305430091561
0.45,92.7,0.191617879789065
0.46,93.5,0.191991067337965
0.47,92.2,0.192120073704799
0.48,93.6,0.19250286422248
0.49,94.4,0.192667586372526
0.5,94.9,0.192742274056934
0.51,94.4,0.192635997130976
0.52,93.5,0.192505437796904
0.53,94.3,0.192284765981746
0.54,95.5,0.192158895011371
0.55,94.6,0.191658284210346
0.56,95.4,0.191390247075736
0.57,95.1,0.190721265001294
0.58,94.3,0.190149491382876
0.59,94.1,0.189395994596879
0.6,95.5,0.188844238843276
0.61,95.3,0.187844316037533
0.62,95.1,0.186990656623044
0.63,95.3,0.186068504620904
0.64,94.5,0.184937010102405
0.65,94.6,0.184078108380201
0.66,94.5,0.18252226037848
0.67,94.2,0.181129390845747
0.68,93.6,0.179449257731668
0.69,94.9,0.17812421236747
0.7,95.4,0.176391564675295
0.71,95.6,0.174431248028605
0.72,95.5,0.172576818525137
0.73,95,0.170397616395772
0.74,94.5,0.168625277875885
0.75,93.3,0.166467775359819
0.76,93.7,0.163754985490271
0.77,94.1,0.161622361365602
0.78,95.1,0.15983727394965
0.79,95.4,0.156152992590658
0.8,94.3,0.153432044019585
0.81,94.1,0.150327916957478
0.82,94.3,0.147433983190926
0.83,94.3,0.143381450578412
0.84,94.1,0.140101524051824
0.85,93.3,0.136794660294272
0.86,92.5,0.132665174467975
0.87,94.6,0.128930337458459
0.88,95,0.12401511182806
0.89,94.8,0.119197920131669
0.9,92.3,0.114325392485814
0.91,92.2,0.107637874971712
0.92,94,0.102171440599936
0.93,96.3,0.0951896750864283
0.94,93.1,0.0894349003892994
0.95,95.2,0.0813157850773191
0.96,87.5,0.0719330514121353
0.97,94.5,0.0619935281181079
0.98,85.3,0.0507599549503058
0.99,99.3,0.036904572306091
1,100,0.0189768877030735
