0,100,0
0.01,62.3,0.0293860758201481
0.02,88,0.0492559286414973
0.03,81,0.0624730914109542
0.04,91.3,0.0739697404595174
0.05,87.1,0.0821161184582242
0.06,92.9,0.0903036768533757
0.07,91.6,0.0989042081048159
0.08,89.5,0.103710337407701
0.09,93.6,0.110524996073164
0.1,95.4,0.117373763067295
0.11,92.1,0.120670084718074
0.12,93.8,0.124416967880945
0.13,92.9,0.13025377652899
0.14,94.6,0.134440762074036
0.15,92.6,0.13831089180376
0.16,92.4,0.143198005132486
0.17,95.4,0.145480000549819
0.18,93.6,0.149716070843024
0.19,95.3,0.152349974516922
0.2,92.3,0.154992491743954
0.21,91.7,0.158236171175275
0.22,93,0.160956203758252
0.23,95.8,0.163888013560289
0.24,94,0.166205128926102
0.25,94.3,0.168029565828973
0.26,92.6,0.170091739109567
0.27,94.1,0.173042402068333
0.28,94,0.174807739612346
0.29,91.8,0.176870797360762
0.3,94.8,0.178424205982315
0.31,95,0.179931977922976
0.32,95.8,0.181790845117049
0.33,95.1,0.183162783669619
0.34,93.9,0.18485607024962
0.35,93.9,0.186087772836662
0.36,94.5,0.18723851043748
0.37,93.8,0.188202216392811
0.38,93.9,0.189253403019066
0.39,92.1,0.189957700647887
0.4,93.9,0.190929307437185
0.41,95.2,0.191741481520804
0.42,94.1,0.192428362382001
0.43,93.9,0.192944998047504
0.44,94.6,0.193678734989722
0.45,95,0.194001802711066
0.46,94.7,0.194475718155129
0.47,93.9,0.194717366133231
0.48,93.4,0.194832257224988
0.49,93.7,0.194910570158494
0.5,94.6,0.195049344073523
0.51,94,0.194927137960729
0.52,94,0.194770818558144
0.53,94.6,0.194682070775314
0.54,95,0.194275732722334
0.55,93.3,0.193982459017226
0.56,93.5,0.193567064557176
0.57,95,0.192954027251603
0.58,93,0.19242563923287
0.59,94.4,0.191782030119699
0.6,95.4,0.191109592962773
0.61,94.3,0.190285915182967
0.62,93.4,0.18931673496028
0.63,93.6,0.188187555915857
0.64,94,0.187210796855009
0.65,94.5,0.186182550090936
0.66,94.8,0.184940512461787
0.67,94.2,0.18310176327022
0.68,94.6,0.182001667668055
0.69,95.1,0.180260391450011
0.7,95.2,0.178999795617028
0.71,92.7,0.176698429575364
0.72,93.8,0.175016482413042
0.73,93.7,0.17300994664627
0.74,94.6,0.170893776404338
0.75,94.6,0.168792916555246
0.76,94,0.165983596616854
0.77,96.2,0.163661911335575
0.78,93.7,0.161221943868719
0.79,92.4,0.157873136158325
0.8,94.2,0.155538445888993
0.81,92.8,0.152551256519863
0.82,93.1,0.149129614970589
0.83,94.3,0.145545262378503
0.84,91,0.142151823557794
0.85,94.1,0.139170725736782
0.86,93.2,0.134925792106217
0.87,93.3,0.129120988000671
0.88,95.1,0.126055712744418
0.89,91.3,0.120178106429053
0.9,93,0.114913256850074
0.91,94.2,0.109908129545101
0.92,89.4,0.104276934501651
0.93,92.9,0.097903523114029
0.94,93,0.0893104029050282
0.95,87.1,0.0822058146675282
0.96,90.4,0.0743033506345021
0.97,80.9,0.0639426031808851
0.98,87,0.0493454700171884
0.99,60.8,0.0287559642234858
1,100,0
